,mall_id,shop_id,wifis_mean_inten
2198,m_2578,s_162314,"{'b_18804808': -62.0, 'b_7500870': -78.0, 'b_55303935': -35.0, 'b_18803578': -67.0, 'b_55303936': -40.0, 'b_21074821': -72.0, 'b_28165055': -72.0, 'b_9259206': -56.0, 'b_23815236': -81.0, 'b_32369443': -59.0, 'b_14279964': -78.0, 'b_40706201': -75.0}"
2199,m_2578,s_1653338,"{'b_36324444': -77.0, 'b_15670228': -66.0, 'b_32842304': -76.0, 'b_15670227': -66.0, 'b_957851': -60.0, 'b_957850': -54.0, 'b_22549212': -39.0, 'b_4332838': -66.0, 'b_964460': -55.0, 'b_964461': -65.0, 'b_15670236': -79.0, 'b_15670229': -66.0, 'b_15670817': -76.0, 'b_15670816': -76.0, 'b_18170459': -80.0, 'b_15669907': -78.0, 'b_15670230': -65.0, 'b_15670383': -68.0, 'b_15670387': -67.0, 'b_15670386': -68.0, 'b_15670385': -67.0, 'b_15670384': -66.0}"
2200,m_2578,s_173618,"{'b_15670009': -58.0, 'b_36324444': -47.0, 'b_15670787': -71.0, 'b_15670786': -71.0, 'b_15670785': -73.0, 'b_15670784': -74.0, 'b_25277091': -71.0, 'b_32842304': -66.0, 'b_15670227': -72.0, 'b_957850': -60.0, 'b_41141348': -68.0, 'b_22549212': -73.0, 'b_26708739': -73.0, 'b_56291222': -69.0, 'b_55435902': -68.0, 'b_55435903': -79.0, 'b_20425219': -76.0, 'b_15670384': -63.0, 'b_15670014': -60.0, 'b_15670013': -60.0, 'b_15670012': -59.0, 'b_15670011': -57.0, 'b_15670010': -59.0, 'b_15670233': -65.0, 'b_15670232': -67.0, 'b_964460': -69.0, 'b_15670230': -76.0, 'b_15670237': -59.0, 'b_15670236': -60.0, 'b_15670235': -60.0, 'b_15670234': -67.0, 'b_4332838': -66.0, 'b_15669583': -75.0, 'b_15670817': -68.0, 'b_15670816': -68.0, 'b_18170459': -51.0, 'b_15670231': -75.0, 'b_15670818': -68.0, 'b_15670383': -63.0, 'b_15670382': -66.0, 'b_50598070': -78.0, 'b_15670386': -71.0, 'b_15670229': -75.0}"
2201,m_2578,s_179252,"{'b_38988309': -72.0, 'b_50599328': -80.0, 'b_50599329': -78.0, 'b_22091200': -59.0, 'b_40579778': -64.0, 'b_40579776': -67.0, 'b_40579777': -64.0, 'b_40579774': -67.0, 'b_40579775': -66.0, 'b_40579773': -69.0, 'b_46412866': -40.0, 'b_33559805': -70.0, 'b_21605776': -82.0, 'b_50598246': -80.0, 'b_50599330': -79.0, 'b_50598248': -79.0, 'b_37770793': -68.0, 'b_37770791': -73.0, 'b_50598247': -78.0, 'b_37770796': -66.0, 'b_37770795': -66.0, 'b_37770794': -76.0, 'b_40580472': -77.0, 'b_52266127': -68.0, 'b_40580080': -78.0, 'b_40580081': -80.0, 'b_37768874': -79.0, 'b_40579983': -77.0, 'b_41312928': -81.0}"
2202,m_2578,s_1803524,"{'b_24166441': -68.0, 'b_20523658': -67.0, 'b_20523659': -57.0, 'b_37968829': -39.0, 'b_37968830': -55.0, 'b_53029685': -73.0, 'b_14706819': -62.0, 'b_42405058': -74.0}"
2203,m_2578,s_1854046,"{'b_15670817': -60.0, 'b_15670816': -58.0, 'b_18170459': -75.0, 'b_15670787': -64.0, 'b_26708739': -71.0, 'b_4332838': -62.0, 'b_15670231': -76.0, 'b_15670230': -79.0, 'b_15670236': -53.0, 'b_15670235': -51.0, 'b_15670227': -69.0, 'b_15670818': -60.0, 'b_15670229': -80.0}"
2204,m_2578,s_186418,"{'b_29955578': -69.0, 'b_56817039': -78.0, 'b_29680760': -74.0, 'b_23772129': -78.0, 'b_35819646': -77.0, 'b_43877097': -76.0, 'b_40799689': -78.0, 'b_23366322': -76.0, 'b_32148320': -78.0, 'b_19990825': -72.0, 'b_40789277': -48.0, 'b_23772235': -65.0, 'b_49875167': -78.0, 'b_51047874': -77.0, 'b_35522863': -76.0, 'b_53504855': -76.0, 'b_48067902': -76.0, 'b_40789620': -51.0}"
2205,m_2578,s_1929897,"{'b_12018010': -72.0, 'b_2147669': -78.0, 'b_8615733': -35.0, 'b_20992309': -73.0, 'b_24929158': -74.0, 'b_8615754': -46.0, 'b_24929157': -75.0, 'b_50598325': -80.0, 'b_43265660': -75.0, 'b_50599238': -75.0, 'b_12011306': -82.0, 'b_12018009': -72.0, 'b_50599236': -75.0, 'b_50599359': -78.0, 'b_50599237': -72.0, 'b_2147675': -74.0, 'b_2147674': -78.0, 'b_2147676': -78.0, 'b_50598294': -76.0, 'b_50598293': -81.0, 'b_8615744': -43.0, 'b_20992313': -73.0, 'b_34953464': -51.0}"
2206,m_2578,s_1948766,"{'b_36324444': -77.0, 'b_25277091': -81.0, 'b_15670228': -63.0, 'b_32842304': -77.0, 'b_15670226': -63.0, 'b_15670227': -62.0, 'b_957850': -76.0, 'b_22549212': -78.0, 'b_26708739': -77.0, 'b_39339853': -38.0, 'b_15669910': -56.0, 'b_15669911': -57.0, 'b_4332838': -71.0, 'b_15670231': -65.0, 'b_15670230': -64.0, 'b_53615977': -79.0, 'b_15670236': -80.0, 'b_15670235': -82.0, 'b_40209656': -76.0, 'b_15670817': -76.0, 'b_15670816': -77.0, 'b_18170459': -78.0, 'b_5317419': -76.0, 'b_15670818': -78.0, 'b_15669909': -56.0, 'b_15669908': -58.0, 'b_2147860': -75.0, 'b_15669907': -56.0, 'b_15669906': -57.0, 'b_15670229': -64.0}"
2207,m_2578,s_206242,"{'b_15232689': -65.0, 'b_14706819': -39.0, 'b_15232690': -72.0, 'b_704978': -68.0, 'b_37968829': -71.0}"
2208,m_2578,s_2168063,"{'b_56535443': -62.0, 'b_32370401': -81.0, 'b_4850629': -69.0, 'b_52795103': -79.0, 'b_42806049': -83.0, 'b_19665580': -54.0, 'b_49160783': -64.0, 'b_55745941': -73.0}"
2209,m_2578,s_237245,"{'b_55435902': -40.0, 'b_15670787': -59.0, 'b_15670786': -59.0, 'b_15670784': -65.0, 'b_15670010': -70.0, 'b_15670233': -73.0, 'b_55435903': -50.0, 'b_20425219': -66.0, 'b_15670236': -66.0, 'b_15670235': -66.0, 'b_26708739': -71.0}"
2210,m_2578,s_2551224,"{'b_11926438': -38.0, 'b_11926437': -23.0}"
2211,m_2578,s_2683007,"{'b_43265060': -42.0, 'b_41139464': -65.0, 'b_43264920': -55.0, 'b_24302458': -61.0, 'b_8479386': -62.0}"
2212,m_2578,s_2709224,"{'b_49998235': -80.0, 'b_14882031': -81.0, 'b_31193720': -76.0, 'b_2496214': -81.0, 'b_19933557': -65.0, 'b_49888118': -75.0, 'b_15322827': -34.0, 'b_4515878': -73.0, 'b_2496213': -77.0, 'b_34954473': -59.0, 'b_14152573': -78.0, 'b_34954474': -60.0, 'b_49888117': -63.0}"
2213,m_2578,s_2738418,"{'b_22865995': -31.0, 'b_34722726': -73.0, 'b_23815294': -69.0, 'b_56139956': -56.0, 'b_23815296': -69.0, 'b_1114412': -51.0, 'b_1114410': -49.0, 'b_1114411': -47.0, 'b_14958832': -69.0, 'b_26684153': -71.0, 'b_26683575': -74.0, 'b_23815295': -69.0}"
2214,m_2578,s_2739617,"{'b_31647741': -73.0, 'b_12454687': -74.0, 'b_31643749': -67.0, 'b_54899546': -61.0, 'b_33090342': -74.0, 'b_9587315': -70.0, 'b_17235514': -44.0}"
2215,m_2578,s_2752823,"{'b_362967': -79.0, 'b_51192926': -79.0, 'b_362965': -80.0, 'b_362964': -78.0, 'b_362963': -78.0, 'b_362969': -79.0, 'b_362968': -80.0, 'b_28164360': -76.0, 'b_363047': -82.0, 'b_10656219': -69.0, 'b_363045': -81.0, 'b_363044': -81.0, 'b_38070564': -73.0, 'b_38070565': -77.0, 'b_43877097': -79.0, 'b_30591905': -78.0, 'b_57006426': -56.0, 'b_362970': -80.0, 'b_363046': -81.0, 'b_49875167': -82.0, 'b_14083865': -73.0, 'b_56047943': -56.0, 'b_38070573': -79.0, 'b_40857324': -78.0, 'b_31643711': -70.0, 'b_50645006': -35.0}"
2216,m_2578,s_2753602,"{'b_18158652': -73.0, 'b_18158651': -71.0, 'b_9900512': -79.0, 'b_48141838': -58.0, 'b_48345318': -58.0, 'b_695833': -56.0, 'b_1999184': -76.0, 'b_32696706': -69.0, 'b_49742192': -84.0, 'b_34953330': -67.0, 'b_46434842': -69.0, 'b_26349933': -69.0}"
2217,m_2578,s_2810066,"{'b_40309039': -74.0, 'b_29955604': -77.0, 'b_38099710': -79.0, 'b_35819744': -78.0, 'b_26892485': -75.0, 'b_51047874': -77.0, 'b_23640253': -76.0, 'b_10317763': -49.0, 'b_29955896': -68.0, 'b_53914332': -82.0, 'b_53914331': -75.0, 'b_30602150': -82.0, 'b_50640809': -73.0, 'b_23366322': -77.0, 'b_29218756': -61.0, 'b_37819527': -77.0, 'b_27275330': -81.0, 'b_47494640': -82.0, 'b_31640628': -79.0, 'b_47406576': -79.0, 'b_18158651': -76.0, 'b_49872505': -79.0, 'b_31565384': -76.0, 'b_31559058': -82.0, 'b_44018766': -73.0, 'b_32023902': -74.0, 'b_47474032': -79.0, 'b_49917327': -74.0, 'b_56787975': -75.0, 'b_48189829': -69.0, 'b_37943213': -70.0, 'b_47524376': -82.0, 'b_25467198': -52.0, 'b_32340527': -69.0, 'b_47451358': -78.0, 'b_46444082': -80.0, 'b_47540888': -82.0, 'b_10733984': -75.0, 'b_1999184': -76.0, 'b_54102290': -71.0, 'b_54102291': -79.0, 'b_22771300': -57.0, 'b_31643854': -72.0, 'b_27275329': -76.0}"
2218,m_2578,s_2826568,"{'b_42447723': -57.0, 'b_40580591': -40.0, 'b_50598515': -71.0, 'b_50598516': -74.0, 'b_50598517': -54.0, 'b_50598518': -49.0, 'b_40580588': -47.0, 'b_40580590': -40.0, 'b_1102013': -71.0, 'b_40707255': -65.0, 'b_9766890': -75.0, 'b_4825139': -73.0, 'b_50598423': -58.0, 'b_50598552': -67.0, 'b_7378522': -76.0, 'b_21760700': -80.0, 'b_7944771': -61.0, 'b_50598549': -64.0, 'b_50598584': -56.0, 'b_50598585': -60.0}"
2219,m_2578,s_2913599,"{'b_19790992': -68.0, 'b_42844441': -64.0, 'b_33379288': -66.0, 'b_37819536': -71.0, 'b_47773276': -67.0, 'b_49794181': -69.0, 'b_4198527': -56.0, 'b_28167117': -51.0, 'b_5150857': -54.0}"
2220,m_2578,s_2949348,"{'b_20958090': -54.0, 'b_49584177': -80.0, 'b_43213064': -60.0, 'b_22463081': -84.0, 'b_49916079': -83.0, 'b_37813416': -66.0, 'b_19693384': -54.0, 'b_7275580': -64.0, 'b_57087970': -73.0, 'b_33702216': -64.0, 'b_17861731': -82.0, 'b_31647707': -79.0, 'b_40875027': -57.0}"
2221,m_2578,s_296112,"{'b_14958832': -71.0, 'b_50599098': -69.0, 'b_34722726': -75.0, 'b_41312557': -75.0, 'b_50598090': -70.0, 'b_2147314': -70.0, 'b_40580286': -44.0, 'b_40580287': -42.0, 'b_20183733': -75.0, 'b_50598089': -72.0}"
2222,m_2578,s_306940,"{'b_8024318': -75.0, 'b_38988308': -68.0, 'b_50599330': -76.0, 'b_6378571': -74.0, 'b_22879862': -75.0, 'b_15411980': -65.0, 'b_46412866': -70.0, 'b_21602955': -79.0, 'b_40580471': -56.0, 'b_33559805': -79.0, 'b_40580473': -54.0, 'b_38988309': -70.0, 'b_52266127': -70.0, 'b_50598461': -71.0, 'b_50598462': -71.0, 'b_50598463': -70.0, 'b_40580472': -61.0, 'b_41312928': -83.0, 'b_22091200': -68.0}"
2223,m_2578,s_3205754,"{'b_2147600': -56.0, 'b_2147601': -51.0, 'b_2147602': -52.0, 'b_2147598': -55.0, 'b_2147586': -73.0, 'b_2147585': -72.0, 'b_2147584': -76.0, 'b_53672439': -74.0, 'b_22819701': -70.0, 'b_18804807': -58.0, 'b_14000925': -68.0, 'b_23452870': -77.0, 'b_14805758': -54.0, 'b_28011864': -41.0, 'b_2147597': -61.0, 'b_53672444': -81.0, 'b_2147599': -52.0, 'b_53672440': -72.0, 'b_53672442': -82.0, 'b_25189301': -67.0, 'b_25189300': -67.0, 'b_25189200': -63.0, 'b_25189201': -64.0}"
2224,m_2578,s_3212472,"{'b_14339193': -77.0, 'b_32841576': -60.0, 'b_29954981': -64.0, 'b_32085885': -73.0, 'b_30903272': -80.0, 'b_12276922': -73.0, 'b_10874145': -69.0, 'b_39915395': -75.0, 'b_29950234': -75.0, 'b_17804673': -78.0, 'b_14287555': -77.0, 'b_31643704': -60.0, 'b_45088481': -71.0, 'b_38244363': -36.0, 'b_44626609': -82.0, 'b_45088480': -63.0, 'b_37813248': -76.0, 'b_4384262': -76.0, 'b_37969934': -80.0, 'b_37969933': -74.0, 'b_15871989': -76.0, 'b_22234751': -79.0, 'b_9501264': -75.0, 'b_51099270': -79.0}"
2225,m_2578,s_3218935,"{'b_9501264': -66.0, 'b_328595': -51.0, 'b_37969934': -79.0, 'b_37969933': -70.0, 'b_32085885': -76.0, 'b_35821685': -61.0, 'b_31643749': -75.0, 'b_33090342': -72.0, 'b_44626609': -80.0, 'b_44626608': -76.0, 'b_9558118': -58.0, 'b_37813248': -73.0}"
2226,m_2578,s_3316537,"{'b_7500870': -55.0, 'b_30602150': -72.0, 'b_28165054': -39.0, 'b_28165055': -24.0, 'b_35897098': -38.0, 'b_14279965': -73.0, 'b_32369443': -70.0, 'b_8267186': -63.0, 'b_8267187': -79.0, 'b_14279964': -55.0, 'b_35897100': -52.0}"
2227,m_2578,s_3415836,"{'b_32101662': -70.0, 'b_328595': -75.0, 'b_37969934': -77.0, 'b_37969933': -71.0, 'b_25547558': -52.0, 'b_42922122': -63.0, 'b_44626608': -70.0, 'b_25547557': -44.0, 'b_28141532': -73.0}"
2228,m_2578,s_3474934,"{'b_39906986': -75.0, 'b_40763663': -74.0, 'b_5786936': -67.0, 'b_10874145': -74.0, 'b_37912062': -46.0, 'b_34954475': -58.0, 'b_47525597': -82.0, 'b_1999116': -76.0, 'b_44399037': -71.0, 'b_29954903': -71.0, 'b_4141361': -79.0, 'b_44020388': -69.0, 'b_29950309': -69.0, 'b_47525538': -81.0, 'b_32233416': -66.0, 'b_47453381': -77.0, 'b_11932728': -73.0, 'b_11932729': -80.0, 'b_1997033': -79.0, 'b_50120742': -72.0, 'b_2268068': -74.0, 'b_34722730': -65.0, 'b_4384262': -75.0, 'b_29950513': -61.0, 'b_37783584': -54.0, 'b_38273810': -71.0, 'b_37783586': -65.0, 'b_1999230': -77.0}"
2229,m_2578,s_3478345,"{'b_14958832': -39.0, 'b_34722726': -39.0, 'b_40579717': -75.0, 'b_56139956': -77.0, 'b_7793185': -78.0, 'b_8072556': -77.0, 'b_50598090': -75.0, 'b_31193685': -77.0, 'b_26684153': -72.0, 'b_26683575': -73.0, 'b_29486514': -73.0, 'b_20183733': -69.0, 'b_20183734': -72.0}"
2230,m_2578,s_357373,"{'b_57032297': -68.0, 'b_23815412': -74.0, 'b_15565763': -68.0, 'b_48189829': -74.0, 'b_19288707': -75.0, 'b_22866037': -72.0, 'b_55069763': -68.0, 'b_40707246': -41.0, 'b_8035183': -72.0, 'b_29671797': -57.0, 'b_27275330': -78.0, 'b_55069762': -54.0, 'b_35300684': -61.0, 'b_57132129': -75.0}"
2231,m_2578,s_359681,"{'b_52754680': -78.0, 'b_18803578': -73.0, 'b_21074821': -77.0, 'b_44559913': -78.0, 'b_30446031': -80.0, 'b_49742192': -79.0, 'b_6736971': -81.0, 'b_30602150': -83.0, 'b_55303935': -77.0, 'b_30602151': -77.0, 'b_14923678': -79.0, 'b_14923677': -75.0, 'b_9259206': -76.0, 'b_56920637': -79.0, 'b_19728546': -77.0, 'b_14825962': -79.0, 'b_21247424': -79.0, 'b_39837743': -76.0, 'b_45894814': -77.0, 'b_39837744': -83.0, 'b_32369443': -79.0, 'b_48247803': -78.0, 'b_5373625': -49.0}"
2232,m_2578,s_3608966,"{'b_362967': -80.0, 'b_56817039': -69.0, 'b_38070564': -73.0, 'b_362969': -80.0, 'b_38070565': -80.0, 'b_49875167': -41.0, 'b_362968': -80.0, 'b_40707550': -68.0, 'b_53504855': -41.0, 'b_37772275': -70.0}"
2233,m_2578,s_3634896,"{'b_29955578': -63.0, 'b_56817039': -70.0, 'b_31559058': -81.0, 'b_23366322': -67.0, 'b_362969': -80.0, 'b_362968': -81.0, 'b_37943213': -59.0, 'b_49875167': -69.0, 'b_49958599': -68.0, 'b_51047874': -59.0, 'b_53504855': -71.0, 'b_29680760': -71.0, 'b_23640253': -66.0, 'b_39355641': -78.0}"
2234,m_2578,s_3693729,"{'b_29955578': -67.0, 'b_56817039': -63.0, 'b_35881264': -71.0, 'b_14274662': -69.0, 'b_43877097': -78.0, 'b_40799689': -44.0, 'b_52464632': -79.0, 'b_49875167': -80.0, 'b_40789620': -79.0, 'b_40789277': -78.0, 'b_32148320': -79.0, 'b_49958599': -81.0, 'b_14923156': -74.0, 'b_51047874': -78.0, 'b_53504855': -80.0, 'b_14334698': -80.0, 'b_37943213': -80.0, 'b_28164360': -70.0}"
2235,m_2578,s_3717322,"{'b_2147600': -46.0, 'b_2147601': -45.0, 'b_2147586': -69.0, 'b_2147584': -70.0, 'b_53672439': -69.0, 'b_22819701': -65.0, 'b_26708808': -82.0, 'b_18804807': -49.0, 'b_14000925': -63.0, 'b_23452870': -71.0, 'b_14805758': -43.0, 'b_26708024': -80.0, 'b_28011864': -55.0, 'b_53672444': -75.0, 'b_2147599': -44.0, 'b_53672440': -69.0, 'b_53672442': -75.0, 'b_53672443': -76.0, 'b_25189301': -63.0, 'b_25189300': -63.0, 'b_25189200': -66.0, 'b_25189201': -64.0, 'b_8828785': -70.0}"
2236,m_2578,s_3756745,"{'b_48571170': -70.0, 'b_39915395': -64.0, 'b_29680037': -69.0, 'b_17804673': -71.0, 'b_14287555': -69.0, 'b_37813762': -32.0, 'b_22234751': -59.0, 'b_51099270': -68.0}"
2237,m_2578,s_3816531,"{'b_13306745': -65.0, 'b_11454985': -67.0, 'b_11454984': -55.0, 'b_57087970': -77.0, 'b_55069762': -72.0, 'b_55069763': -80.0, 'b_27275330': -35.0, 'b_40013112': -80.0, 'b_48227442': -59.0, 'b_27275329': -34.0}"
2238,m_2578,s_3823880,"{'b_54949999': -82.0, 'b_48178924': -77.0, 'b_28689608': -52.0, 'b_47943539': -83.0, 'b_12454687': -81.0, 'b_54899546': -75.0, 'b_46441795': -79.0, 'b_14334926': -82.0}"
2239,m_2578,s_3824384,"{'b_27275330': -78.0, 'b_48189829': -28.0, 'b_32340527': -78.0, 'b_46444082': -39.0, 'b_49917327': -76.0, 'b_41210760': -67.0, 'b_29218756': -73.0, 'b_32023902': -76.0, 'b_48218405': -79.0, 'b_6008833': -45.0, 'b_31643854': -79.0}"
2240,m_2578,s_3836615,"{'b_362965': -77.0, 'b_1999140': -76.0, 'b_1652029': -45.0, 'b_14083865': -66.0, 'b_14083866': -83.0}"
2241,m_2578,s_385705,"{'b_48189829': -60.0, 'b_46444082': -70.0, 'b_50131301': -75.0, 'b_41210760': -38.0, 'b_32023902': -69.0, 'b_10874141': -79.0, 'b_6008833': -78.0}"
2242,m_2578,s_385754,"{'b_23815282': -62.0, 'b_21604814': -64.0, 'b_26708808': -80.0, 'b_23815281': -51.0, 'b_52306801': -53.0, 'b_48097349': -74.0, 'b_23815283': -51.0, 'b_48171615': -78.0}"
2243,m_2578,s_3872719,"{'b_20958090': -79.0, 'b_31559058': -48.0, 'b_53914331': -67.0, 'b_49872505': -77.0, 'b_48189829': -71.0, 'b_31565384': -73.0, 'b_46444082': -79.0, 'b_37813416': -73.0, 'b_31647694': -71.0, 'b_19693384': -74.0, 'b_33702216': -74.0, 'b_37819527': -70.0, 'b_37943213': -77.0, 'b_27275330': -80.0, 'b_49958599': -76.0, 'b_48227442': -72.0}"
2244,m_2578,s_3882791,"{'b_47406576': -79.0, 'b_48189829': -80.0, 'b_37911236': -75.0, 'b_47451358': -79.0, 'b_50131301': -46.0, 'b_25521184': -75.0, 'b_57294337': -75.0, 'b_57132168': -70.0, 'b_1999184': -78.0, 'b_47474032': -79.0}"
2245,m_2578,s_3920141,"{'b_57032297': -80.0, 'b_43794429': -72.0, 'b_48189829': -75.0, 'b_46444082': -80.0, 'b_56944615': -70.0, 'b_3523954': -65.0, 'b_41210760': -79.0, 'b_29218756': -78.0, 'b_44018766': -80.0, 'b_3716384': -62.0, 'b_3449484': -60.0, 'b_3534024': -63.0, 'b_26803824': -76.0, 'b_49917327': -31.0, 'b_40580075': -82.0, 'b_40580074': -78.0, 'b_31113556': -80.0, 'b_40580071': -77.0, 'b_40580073': -82.0, 'b_40580072': -78.0}"
2246,m_2578,s_3925018,"{'b_15232690': -79.0, 'b_46456073': -51.0, 'b_18501280': -70.0, 'b_34600335': -66.0, 'b_11849073': -76.0, 'b_53632485': -68.0, 'b_6736971': -60.0, 'b_49844413': -54.0, 'b_48247803': -42.0, 'b_4855680': -76.0}"
2247,m_2578,s_3948172,"{'b_31283720': -72.0, 'b_49794181': -50.0, 'b_39876476': -38.0, 'b_19790992': -66.0, 'b_40381528': -82.0, 'b_39876477': -46.0, 'b_30527726': -67.0, 'b_15423330': -68.0, 'b_24761108': -71.0}"
2248,m_2578,s_3952482,"{'b_17235514': -74.0, 'b_12454687': -78.0, 'b_31643749': -80.0, 'b_54899546': -69.0, 'b_53433605': -67.0, 'b_22123093': -56.0}"
2249,m_2578,s_3963040,"{'b_29453348': -40.0, 'b_42844441': -75.0, 'b_29954957': -68.0, 'b_29680037': -72.0, 'b_20821083': -70.0, 'b_14203544': -64.0, 'b_20891997': -82.0, 'b_29680457': -65.0}"
2250,m_2578,s_3967762,"{'b_6413336': -38.0, 'b_30681182': -75.0, 'b_56787975': -43.0, 'b_37904289': -63.0, 'b_31640628': -74.0, 'b_5148378': -38.0}"
2251,m_2578,s_3974900,"{'b_28152446': -72.0, 'b_41031687': -70.0, 'b_29955805': -74.0, 'b_20882024': -43.0, 'b_4198527': -68.0, 'b_28167117': -65.0, 'b_20938323': -64.0, 'b_24761108': -68.0, 'b_5150857': -68.0}"
2252,m_2578,s_3975748,"{'b_40763663': -64.0, 'b_328595': -67.0, 'b_37969934': -72.0, 'b_37969933': -59.0, 'b_32085885': -55.0, 'b_55088490': -61.0, 'b_44626609': -40.0, 'b_44626608': -36.0, 'b_9501264': -69.0, 'b_37813248': -64.0, 'b_25547557': -67.0}"
2253,m_2578,s_3975931,"{'b_9501264': -61.0, 'b_12454687': -74.0, 'b_37969933': -76.0, 'b_31643749': -57.0, 'b_31643748': -44.0, 'b_33090342': -64.0, 'b_9558118': -63.0}"
2254,m_2578,s_3979208,"{'b_42710697': -68.0, 'b_52988550': -56.0, 'b_698323': -69.0, 'b_703210': -70.0, 'b_52989396': -79.0, 'b_52989395': -73.0}"
2255,m_2578,s_3979524,"{'b_15388840': -71.0, 'b_698914': -78.0, 'b_701818': -82.0, 'b_5144420': -70.0, 'b_698582': -82.0}"
2256,m_2578,s_3981751,"{'b_17316885': -75.0, 'b_703226': -76.0, 'b_701818': -46.0, 'b_16254782': -76.0, 'b_8838303': -74.0, 'b_15389150': -77.0, 'b_21322469': -68.0, 'b_15388840': -63.0, 'b_690401': -63.0, 'b_5144420': -63.0}"
2257,m_2578,s_3991062,"{'b_26708808': -81.0, 'b_22879888': -53.0, 'b_50598363': -70.0, 'b_12011306': -79.0, 'b_50598361': -76.0, 'b_50599214': -65.0, 'b_50599215': -71.0, 'b_50598362': -71.0, 'b_50599213': -72.0, 'b_23815383': -78.0, 'b_20457244': -48.0, 'b_40580534': -61.0, 'b_40580530': -61.0, 'b_40580532': -61.0, 'b_40580533': -61.0}"
2258,m_2578,s_3991232,"{'b_703342': -80.0, 'b_703226': -47.0, 'b_16254782': -59.0, 'b_15389095': -53.0, 'b_15389150': -53.0, 'b_21322469': -61.0, 'b_15388840': -40.0, 'b_699848': -66.0, 'b_35461253': -75.0, 'b_5144420': -35.0}"
2259,m_2578,s_3991932,"{'b_703343': -65.0, 'b_703286': -53.0, 'b_698318': -69.0, 'b_52988550': -57.0, 'b_16614586': -64.0, 'b_21320715': -58.0, 'b_16614687': -69.0, 'b_27466611': -32.0, 'b_52989395': -59.0, 'b_699845': -69.0}"
2260,m_2578,s_4000067,"{'b_703343': -72.0, 'b_16614712': -73.0, 'b_698894': -63.0, 'b_52988550': -62.0, 'b_703286': -72.0, 'b_698916': -67.0, 'b_21320715': -51.0, 'b_52989396': -63.0, 'b_52989395': -53.0, 'b_699845': -61.0, 'b_16614687': -68.0, 'b_698318': -71.0}"
2261,m_2578,s_4011957,"{'b_22858024': -68.0, 'b_16614716': -61.0, 'b_698582': -75.0, 'b_9573411': -74.0, 'b_2147528': -79.0, 'b_16614628': -73.0, 'b_703306': -82.0, 'b_2147497': -75.0, 'b_28167117': -71.0, 'b_703255': -78.0, 'b_703310': -44.0, 'b_16614699': -66.0}"
2262,m_2578,s_4012903,"{'b_703295': -61.0, 'b_16614548': -68.0, 'b_16614586': -38.0, 'b_703306': -75.0, 'b_701867': -76.0, 'b_29002987': -54.0, 'b_703338': -67.0, 'b_52989376': -81.0, 'b_703273': -69.0}"
2263,m_2578,s_4013847,"{'b_698894': -64.0, 'b_52988550': -64.0, 'b_698318': -71.0, 'b_52989396': -74.0, 'b_52989395': -64.0, 'b_699845': -64.0, 'b_5144420': -72.0}"
2264,m_2578,s_4014093,"{'b_703295': -70.0, 'b_2147616': -78.0, 'b_703306': -70.0, 'b_703273': -72.0, 'b_29002987': -58.0, 'b_703338': -52.0}"
2265,m_2578,s_4014814,"{'b_42780478': -79.0, 'b_11675067': -24.0, 'b_339917': -72.0, 'b_15723614': -29.0, 'b_44524210': -63.0, 'b_35749018': -68.0, 'b_5148378': -76.0, 'b_37819783': -77.0}"
2266,m_2578,s_4016783,"{'b_15619711': -72.0, 'b_15423330': -69.0, 'b_31283720': -70.0, 'b_39948941': -74.0, 'b_39876477': -76.0, 'b_30527726': -60.0, 'b_17804673': -76.0, 'b_49794181': -50.0, 'b_30527727': -76.0, 'b_39876476': -69.0}"
2267,m_2578,s_4018804,"{'b_17316885': -62.0, 'b_698914': -76.0, 'b_16614628': -69.0, 'b_15388840': -59.0, 'b_16254782': -68.0, 'b_29463570': -59.0, 'b_699848': -76.0, 'b_8838303': -72.0, 'b_5144420': -62.0}"
2268,m_2578,s_4019088,"{'b_17316885': -56.0, 'b_690401': -80.0, 'b_701818': -82.0, 'b_15389095': -77.0, 'b_41798474': -38.0, 'b_21322469': -47.0, 'b_699848': -80.0, 'b_8838303': -62.0, 'b_5144420': -53.0}"
2269,m_2578,s_4023435,"{'b_703295': -71.0, 'b_696888': -73.0, 'b_16614548': -72.0, 'b_1845441': -64.0, 'b_701867': -69.0, 'b_16614586': -72.0, 'b_29002987': -51.0, 'b_16614706': -76.0, 'b_703273': -35.0}"
2270,m_2578,s_4023619,"{'b_16614545': -79.0, 'b_16614546': -74.0, 'b_16614727': -84.0, 'b_28943336': -49.0, 'b_21322469': -74.0, 'b_21320715': -79.0, 'b_703343': -80.0, 'b_5969335': -75.0, 'b_5969334': -65.0}"
2271,m_2578,s_4034223,"{'b_34722730': -39.0, 'b_44399037': -74.0, 'b_11932728': -65.0, 'b_703311': -76.0, 'b_47410231': -83.0, 'b_37783584': -32.0, 'b_47453387': -79.0, 'b_37912062': -48.0, 'b_29954903': -66.0}"
