mall_id,shop_id,wifi_infos
m_5154,s_145596,43
m_5154,s_1474295,53
m_5154,s_1584038,31
m_5154,s_1773707,53
m_5154,s_1871990,190
m_5154,s_1951532,15
m_5154,s_203105,57
m_5154,s_206570,15
m_5154,s_208211,64
m_5154,s_208891,36
m_5154,s_220056,42
m_5154,s_231973,92
m_5154,s_245354,85
m_5154,s_249497,59
m_5154,s_2594841,5
m_5154,s_2904678,10
m_5154,s_2910040,89
m_5154,s_297765,74
m_5154,s_298040,139
m_5154,s_3278602,39
m_5154,s_3304332,34
m_5154,s_3309592,181
m_5154,s_3414771,229
m_5154,s_3441936,234
m_5154,s_3505428,96
m_5154,s_353569,444
m_5154,s_3557759,27
m_5154,s_3611167,63
m_5154,s_3627380,93
m_5154,s_3629507,31
m_5154,s_3662878,2
m_5154,s_3701330,49
m_5154,s_3730145,72
m_5154,s_3730249,115
m_5154,s_3837840,32
m_5154,s_3890618,25
m_5154,s_3898096,2
m_5154,s_3902928,50
m_5154,s_3939757,1
m_5154,s_3960723,161
m_5154,s_3961461,20
m_5154,s_3992475,18
m_5154,s_401405,64
m_5154,s_4039984,23
m_5154,s_408076,42
m_5154,s_412164,741
m_5154,s_462146,17
m_5154,s_472982,87
m_5154,s_474426,4
m_5154,s_475918,543
m_5154,s_532438,43
m_5154,s_54939,33
m_5154,s_569428,83
m_5154,s_604417,113
m_5154,s_627041,39
m_5154,s_67051,63
m_5154,s_722022,28
m_5154,s_732797,80
m_5154,s_840885,44
m_5154,s_848802,27
m_5154,s_852513,67
m_5154,s_86232,157
m_5154,s_86319,117
m_5154,s_931393,80
m_5154,s_937411,35
m_5154,s_9660,311
m_5352,s_1059159,535
m_5352,s_12420,572
m_5352,s_1449612,540
m_5352,s_1478447,167
m_5352,s_1674478,41
m_5352,s_1740288,12
m_5352,s_185660,179
m_5352,s_2004351,319
m_5352,s_2025564,34
m_5352,s_2096343,250
m_5352,s_2295979,34
m_5352,s_2649028,19
m_5352,s_289894,152
m_5352,s_291654,89
m_5352,s_3020597,25
m_5352,s_3021464,116
m_5352,s_3102407,2
m_5352,s_3247689,14
m_5352,s_3251539,28
m_5352,s_3360267,233
m_5352,s_3494500,145
m_5352,s_3512454,47
m_5352,s_3523779,15
m_5352,s_3620333,157
m_5352,s_366798,290
m_5352,s_3680967,27
m_5352,s_369634,183
m_5352,s_3790747,168
m_5352,s_3840919,12
m_5352,s_3842566,66
m_5352,s_3844751,76
m_5352,s_3845902,35
m_5352,s_386382,540
m_5352,s_3872395,1
m_5352,s_3921237,66
m_5352,s_392423,109
m_5352,s_4002859,14
m_5352,s_401106,60
m_5352,s_4033538,43
m_5352,s_411668,790
m_5352,s_413360,56
m_5352,s_415641,14
m_5352,s_420769,806
m_5352,s_422569,75
m_5352,s_4336,177
m_5352,s_434508,36
m_5352,s_435112,1
m_5352,s_443236,424
m_5352,s_447900,28
m_5352,s_448256,80
m_5352,s_455228,81
m_5352,s_457038,88
m_5352,s_487710,14
m_5352,s_505854,69
m_5352,s_507196,22
m_5352,s_516483,80
m_5352,s_525630,88
m_5352,s_54439,129
m_5352,s_549712,422
m_5352,s_553493,157
m_5352,s_585708,16
m_5352,s_675312,2
m_5352,s_684113,195
m_5352,s_688845,118
m_5352,s_708243,31
m_5352,s_727617,117
m_5352,s_73213,203
m_5352,s_737614,1
m_5352,s_810060,152
m_5352,s_8172,309
m_5352,s_831924,49
m_5352,s_834344,11
m_5352,s_859256,69
m_5352,s_89927,53
m_5529,s_10269,162
m_5529,s_1053132,5
m_5529,s_1164535,56
m_5529,s_12558,309
m_5529,s_1313118,68
m_5529,s_1439610,10
m_5529,s_1543233,17
m_5529,s_1818187,51
m_5529,s_1819133,25
m_5529,s_1885716,206
m_5529,s_1912313,89
m_5529,s_1927337,30
m_5529,s_1928083,148
m_5529,s_1945797,25
m_5529,s_2024730,24
m_5529,s_2428773,18
m_5529,s_2457480,10
m_5529,s_2676525,99
m_5529,s_3052038,44
m_5529,s_3121600,15
m_5529,s_3196368,124
m_5529,s_3205037,10
m_5529,s_3283987,5
m_5529,s_335327,30
m_5529,s_3474541,24
m_5529,s_3529978,164
m_5529,s_3659010,37
m_5529,s_369141,57
m_5529,s_369157,12
m_5529,s_369356,124
m_5529,s_369580,61
m_5529,s_369953,49
m_5529,s_370033,73
m_5529,s_370437,41
m_5529,s_370735,15
m_5529,s_374344,22
m_5529,s_375334,32
m_5529,s_3759261,54
m_5529,s_3760133,7
m_5529,s_376283,46
m_5529,s_3774218,1
m_5529,s_3797799,25
m_5529,s_3802783,12
m_5529,s_3802785,10
m_5529,s_3805440,34
m_5529,s_3831086,156
m_5529,s_3860848,4
m_5529,s_3897386,211
m_5529,s_394115,49
m_5529,s_3963405,26
m_5529,s_3963444,1
m_5529,s_400141,12
m_5529,s_401635,41
m_5529,s_423163,30
m_5529,s_42600,60
m_5529,s_432452,67
m_5529,s_43915,132
m_5529,s_44036,21
m_5529,s_443580,188
m_5529,s_462332,22
m_5529,s_473481,39
m_5529,s_517005,72
m_5529,s_539547,101
m_5529,s_637081,196
m_5529,s_638239,26
m_5529,s_639875,55
m_5529,s_640071,285
m_5529,s_649184,23
m_5529,s_649753,119
m_5529,s_665291,119
m_5529,s_695501,22
m_5529,s_703135,56
m_5529,s_787313,89
m_5529,s_804166,70
m_5529,s_80448,133
m_5529,s_844861,11
m_5529,s_920561,104
m_5529,s_96180,127
m_5767,s_1095173,1
m_5767,s_1171767,161
m_5767,s_1365920,164
m_5767,s_1406329,15
m_5767,s_282252,271
m_5767,s_296546,43
m_5767,s_302505,379
m_5767,s_302530,262
m_5767,s_328721,61
m_5767,s_3344103,51
m_5767,s_349161,180
m_5767,s_349576,139
m_5767,s_351679,60
m_5767,s_353457,171
m_5767,s_355055,136
m_5767,s_355083,192
m_5767,s_356182,3
m_5767,s_356507,226
m_5767,s_359104,103
m_5767,s_3626876,4
m_5767,s_363027,29
m_5767,s_363833,123
m_5767,s_3657539,238
m_5767,s_3662433,8
m_5767,s_3685436,9
m_5767,s_370616,118
m_5767,s_3727354,101
m_5767,s_3732389,1
m_5767,s_3732911,1
m_5767,s_375480,26
m_5767,s_376233,404
m_5767,s_3816166,2
m_5767,s_3825938,176
m_5767,s_383227,138
m_5767,s_384988,101
m_5767,s_3879455,68
m_5767,s_389965,225
m_5767,s_3917817,2
m_5767,s_392232,230
m_5767,s_3933635,43
m_5767,s_394494,385
m_5767,s_3949894,1
m_5767,s_3961733,7
m_5767,s_3971576,28
m_5767,s_3978713,3
m_5767,s_3982458,22
m_5767,s_3992216,1
m_5767,s_3993145,26
m_5767,s_4013553,15
m_5767,s_4041019,1
m_5767,s_404591,62
m_5767,s_410030,93
m_5767,s_411705,231
m_5767,s_420512,205
m_5767,s_426667,462
m_5767,s_433662,49
m_5767,s_436823,1
m_5767,s_440183,13
m_5767,s_447448,1
m_5767,s_447454,43
m_5767,s_447885,103
m_5767,s_453992,54
m_5767,s_457588,35
m_5767,s_457958,115
m_5767,s_460770,92
m_5767,s_469710,60
m_5767,s_490281,474
m_5767,s_490813,1
m_5767,s_497299,191
m_5767,s_502932,39
m_5767,s_544690,52
m_5767,s_591716,1
m_5767,s_685448,104
m_5767,s_726946,21
m_5767,s_774184,62
m_5767,s_961908,135
m_5810,s_1218675,139
m_5810,s_1268717,53
m_5810,s_1280625,1
m_5810,s_1504707,49
m_5810,s_156109,99
m_5810,s_157516,56
m_5810,s_1886315,37
m_5810,s_1997591,36
m_5810,s_2000880,51
m_5810,s_2024878,35
m_5810,s_2055469,11
m_5810,s_2094047,46
m_5810,s_2134581,56
m_5810,s_2150259,7
m_5810,s_2161371,39
m_5810,s_2209021,258
m_5810,s_2261699,10
m_5810,s_2528589,73
m_5810,s_2561254,1
m_5810,s_2648830,48
m_5810,s_2695436,18
m_5810,s_2702681,188
m_5810,s_2705683,42
m_5810,s_2713645,14
m_5810,s_2750561,41
m_5810,s_2754359,1
m_5810,s_2784485,32
m_5810,s_2793538,46
m_5810,s_2803612,55
m_5810,s_2849639,22
m_5810,s_2880290,39
m_5810,s_2887120,26
m_5810,s_2999707,3
m_5810,s_3019906,7
m_5810,s_3020603,32
m_5810,s_3028662,1
m_5810,s_3149097,50
m_5810,s_320639,19
m_5810,s_3325495,46
m_5810,s_336672,9
m_5810,s_3424650,1
m_5810,s_3470206,1
m_5810,s_3490613,2
m_5810,s_3516109,94
m_5810,s_3519393,15
m_5810,s_3542034,156
m_5810,s_3582008,135
m_5810,s_3664498,93
m_5810,s_3773709,52
m_5810,s_3780087,63
m_5810,s_3797433,30
m_5810,s_404908,371
m_5810,s_4070843,2
m_5810,s_416994,32
m_5810,s_425089,53
m_5810,s_437105,33
m_5810,s_467970,127
m_5810,s_492645,177
m_5810,s_495256,58
m_5810,s_510898,1
m_5810,s_522544,1
m_5810,s_552792,45
m_5810,s_584906,68
m_5810,s_590861,84
m_5810,s_617014,22
m_5810,s_641540,142
m_5810,s_719562,33
m_5810,s_763386,33
m_5810,s_776938,27
m_5810,s_784887,1
m_5810,s_831588,1
m_5825,s_1872042,186
m_5825,s_2037291,190
m_5825,s_2155974,139
m_5825,s_2737542,110
m_5825,s_2873271,93
m_5825,s_2919215,151
m_5825,s_2982084,147
m_5825,s_3021207,121
m_5825,s_3230173,219
m_5825,s_3378507,48
m_5825,s_3425100,362
m_5825,s_3521031,53
m_5825,s_3586197,115
m_5825,s_3634579,85
m_5825,s_3726100,154
m_5825,s_3747614,49
m_5825,s_374984,73
m_5825,s_3774961,287
m_5825,s_386246,553
m_5825,s_387277,250
m_5825,s_387377,252
m_5825,s_388272,176
m_5825,s_3889757,42
m_5825,s_389843,48
m_5825,s_390117,270
m_5825,s_390231,74
m_5825,s_390418,46
m_5825,s_391765,105
m_5825,s_392099,301
m_5825,s_392164,45
m_5825,s_392555,150
m_5825,s_392651,36
m_5825,s_392768,169
m_5825,s_393233,269
m_5825,s_393529,328
m_5825,s_395922,447
m_5825,s_396021,35
m_5825,s_396707,125
m_5825,s_3974805,130
m_5825,s_397631,99
m_5825,s_398450,250
m_5825,s_399330,157
m_5825,s_399439,242
m_5825,s_3995541,105
m_5825,s_400259,55
m_5825,s_400620,37
m_5825,s_400991,174
m_5825,s_403766,413
m_5825,s_406177,358
m_5825,s_409468,6
m_5825,s_410467,736
m_5825,s_410720,1243
m_5825,s_412272,214
m_5825,s_422177,119
m_5825,s_428232,297
m_5825,s_429997,140
m_5825,s_434008,64
m_5825,s_436341,70
m_5825,s_436752,177
m_5825,s_436858,274
m_5825,s_438771,243
m_5825,s_448135,228
m_5825,s_463766,57
m_5825,s_471344,19
m_5825,s_476865,189
m_5825,s_477088,244
m_5825,s_481614,100
m_5825,s_489295,709
m_5825,s_494912,271
m_5825,s_511004,263
m_5825,s_513542,272
m_5825,s_521687,56
m_5825,s_554901,117
m_5825,s_576221,220
m_5825,s_592405,155
m_5825,s_593259,215
m_5825,s_594102,91
m_5825,s_617100,185
m_5825,s_677821,675
m_5825,s_721758,1
m_5825,s_752560,184
m_5825,s_872394,198
m_5825,s_949342,51
m_5892,s_110312,184
m_5892,s_1198407,131
m_5892,s_1246131,11
m_5892,s_1256756,193
m_5892,s_1256921,79
m_5892,s_129403,323
m_5892,s_1350876,437
m_5892,s_14187,43
m_5892,s_1447600,4
m_5892,s_150658,173
m_5892,s_15109,65
m_5892,s_1550,280
m_5892,s_160378,647
m_5892,s_1670,27
m_5892,s_175358,163
m_5892,s_1852,92
m_5892,s_19348,11
m_5892,s_194930,1
m_5892,s_2142513,19
m_5892,s_215420,145
m_5892,s_21742,228
m_5892,s_220778,70
m_5892,s_2251856,14
m_5892,s_227106,56
m_5892,s_232204,15
m_5892,s_246842,284
m_5892,s_251,135
m_5892,s_2734695,69
m_5892,s_2766041,2
m_5892,s_2768956,435
m_5892,s_2769864,47
m_5892,s_290458,157
m_5892,s_299856,1866
m_5892,s_3010478,146
m_5892,s_3019895,381
m_5892,s_305169,133
m_5892,s_3053802,268
m_5892,s_3055592,131
m_5892,s_317972,254
m_5892,s_3349909,713
m_5892,s_3476885,3
m_5892,s_3478295,139
m_5892,s_3581985,104
m_5892,s_3586750,154
m_5892,s_3627,228
m_5892,s_3634874,44
m_5892,s_3682819,150
m_5892,s_373001,137
m_5892,s_3762082,2
m_5892,s_3783514,292
m_5892,s_3821302,3
m_5892,s_382249,150
m_5892,s_384405,2
m_5892,s_3850523,11
m_5892,s_3866661,193
m_5892,s_3875258,66
m_5892,s_387706,45
m_5892,s_3879046,79
m_5892,s_3951138,1
m_5892,s_395448,91
m_5892,s_3972568,4
m_5892,s_3984955,167
m_5892,s_4009073,30
m_5892,s_4027780,28
m_5892,s_4044333,9
m_5892,s_404715,285
m_5892,s_408033,1798
m_5892,s_417574,128
m_5892,s_4408,1
m_5892,s_46777,268
m_5892,s_476377,561
m_5892,s_484303,88
m_5892,s_4891,82
m_5892,s_508165,13
m_5892,s_531158,83
m_5892,s_53848,36
m_5892,s_553374,446
m_5892,s_60336,78
m_5892,s_613593,178
m_5892,s_625199,146
m_5892,s_639406,202
m_5892,s_661742,1
m_5892,s_6793,67
m_5892,s_706638,7
m_5892,s_710514,32
m_5892,s_71063,51
m_5892,s_726931,16
m_5892,s_748929,2
m_5892,s_752687,175
m_5892,s_753083,33
m_5892,s_753244,34
m_5892,s_757413,81
m_5892,s_757514,38
m_5892,s_7741,42
m_5892,s_775,298
m_5892,s_791967,130
m_5892,s_83439,114
m_5892,s_839161,217
m_5892,s_85119,24
m_5892,s_87103,509
m_5892,s_87573,633
m_5892,s_884,6
m_5892,s_94640,84
m_5892,s_987696,382
m_615,s_1018881,95
m_615,s_1044393,73
m_615,s_10972,328
m_615,s_12499,342
m_615,s_129481,40
m_615,s_1359049,53
m_615,s_1410179,238
m_615,s_1427926,3
m_615,s_176909,101
m_615,s_177140,361
m_615,s_1948821,219
m_615,s_2024861,79
m_615,s_2174862,163
m_615,s_2180991,142
m_615,s_2220529,50
m_615,s_2599514,45
m_615,s_2870215,55
m_615,s_291369,2
m_615,s_2975978,108
m_615,s_3025986,50
m_615,s_3059494,648
m_615,s_310015,90
m_615,s_3126644,222
m_615,s_31958,12
m_615,s_321991,24
m_615,s_3289456,476
m_615,s_3311462,1
m_615,s_3438057,91
m_615,s_3573826,163
m_615,s_3620937,1
m_615,s_383156,194
m_615,s_3835212,70
m_615,s_3836488,85
m_615,s_3865589,51
m_615,s_3870805,23
m_615,s_3886838,1
m_615,s_390964,127
m_615,s_394261,1613
m_615,s_3942957,17
m_615,s_3944912,161
m_615,s_3946965,123
m_615,s_3947900,50
m_615,s_3955371,113
m_615,s_3966257,2
m_615,s_397551,261
m_615,s_3978391,240
m_615,s_3980269,89
m_615,s_3980295,59
m_615,s_4008941,42
m_615,s_4011841,11
m_615,s_4013841,92
m_615,s_4015949,106
m_615,s_4030782,63
m_615,s_4045602,37
m_615,s_4092,279
m_615,s_411850,904
m_615,s_413723,151
m_615,s_415039,47
m_615,s_466147,59
m_615,s_472916,114
m_615,s_49362,210
m_615,s_543611,37
m_615,s_577543,62
m_615,s_579854,70
m_615,s_601067,116
m_615,s_60248,85
m_615,s_632577,32
m_615,s_632767,1
m_615,s_67296,97
m_615,s_683562,57
m_615,s_68621,10
m_615,s_843238,51
m_615,s_89926,53
m_615,s_92216,354
m_615,s_97614,183
m_615,s_9950,614
m_6167,s_11733,106
m_6167,s_1283349,1
m_6167,s_1483069,105
m_6167,s_1746941,14
m_6167,s_1747780,11
m_6167,s_1805778,1
m_6167,s_1822648,27
m_6167,s_1865879,2
m_6167,s_1887285,53
m_6167,s_1887485,39
m_6167,s_1887769,19
m_6167,s_1898418,4
m_6167,s_1908157,53
m_6167,s_1909831,6
m_6167,s_1913621,65
m_6167,s_1917694,25
m_6167,s_1934877,33
m_6167,s_1937456,21
m_6167,s_1939533,16
m_6167,s_1943361,2
m_6167,s_1999119,28
m_6167,s_2004890,152
m_6167,s_2078349,15
m_6167,s_218821,95
m_6167,s_2375064,4
m_6167,s_242556,68
m_6167,s_2636741,5
m_6167,s_2808119,35
m_6167,s_2855864,103
m_6167,s_2862049,47
m_6167,s_2886655,85
m_6167,s_2956711,8
m_6167,s_2985748,28
m_6167,s_2985848,41
m_6167,s_2993668,167
m_6167,s_3042831,38
m_6167,s_3055000,5
m_6167,s_3112816,35
m_6167,s_3221238,33
m_6167,s_3247524,138
m_6167,s_3259434,6
m_6167,s_3262126,46
m_6167,s_3278875,44
m_6167,s_3279161,70
m_6167,s_3279285,59
m_6167,s_3279682,48
m_6167,s_3279842,23
m_6167,s_3287106,31
m_6167,s_3290728,87
m_6167,s_3292150,70
m_6167,s_3293737,22
m_6167,s_3296510,20
m_6167,s_3296513,59
m_6167,s_3298707,64
m_6167,s_3301174,38
m_6167,s_3328190,54
m_6167,s_3331566,25
m_6167,s_3332847,16
m_6167,s_3336102,54
m_6167,s_3432294,20
m_6167,s_3439404,1
m_6167,s_3439444,6
m_6167,s_3439513,6
m_6167,s_3473804,39
m_6167,s_3473818,58
m_6167,s_3473859,78
m_6167,s_3473989,24
m_6167,s_3473992,27
m_6167,s_3474075,60
m_6167,s_3474445,63
m_6167,s_3479672,36
m_6167,s_3480824,110
m_6167,s_3481263,105
m_6167,s_3481475,48
m_6167,s_3481478,45
m_6167,s_3481926,10
m_6167,s_3482181,31
m_6167,s_3482211,119
m_6167,s_3482610,54
m_6167,s_3550635,5
m_6167,s_3571879,32
m_6167,s_3606146,32
m_6167,s_3739103,26
m_6167,s_3815345,12
m_6167,s_3867312,42
m_6167,s_386836,33
m_6167,s_3881812,38
m_6167,s_389529,71
m_6167,s_3912371,1
m_6167,s_3912374,7
m_6167,s_3920,28
m_6167,s_392139,87
m_6167,s_3931192,9
m_6167,s_3931800,8
m_6167,s_394181,35
m_6167,s_411741,357
m_6167,s_435511,35
m_6167,s_436087,11
m_6167,s_463833,15
m_6167,s_464898,77
m_6167,s_464902,4
m_6167,s_465594,8
m_6167,s_465664,56
m_6167,s_466318,52
m_6167,s_466567,83
m_6167,s_466986,41
m_6167,s_470306,30
m_6167,s_472844,1
m_6167,s_473534,2
m_6167,s_474071,67
m_6167,s_475735,6
m_6167,s_479995,40
m_6167,s_484290,94
m_6167,s_490128,103
m_6167,s_5071,22
m_6167,s_523723,6
m_6167,s_524910,53
m_6167,s_54854,30
m_6167,s_563943,1
m_6167,s_60124,36
m_6167,s_682451,53
m_6167,s_705404,24
m_6167,s_855678,69
m_6167,s_915654,7
m_622,s_1074181,150
m_622,s_1145103,25
m_622,s_1298092,38
m_622,s_147427,54
m_622,s_173803,185
m_622,s_175003,299
m_622,s_175334,88
m_622,s_186452,161
m_622,s_186565,210
m_622,s_1869616,98
m_622,s_187553,259
m_622,s_189286,347
m_622,s_1920569,65
m_622,s_196214,160
m_622,s_2004687,131
m_622,s_2008762,141
m_622,s_2181516,142
m_622,s_223958,99
m_622,s_255303,113
m_622,s_2598606,123
m_622,s_2648837,163
m_622,s_297641,780
m_622,s_3009113,241
m_622,s_3028405,11
m_622,s_304875,579
m_622,s_3077902,71
m_622,s_313338,3
m_622,s_3183372,25
m_622,s_3269492,136
m_622,s_336996,45
m_622,s_3445267,16
m_622,s_3479088,3
m_622,s_3500935,4
m_622,s_3544054,130
m_622,s_361078,124
m_622,s_3693358,4
m_622,s_37362,479
m_622,s_3761507,76
m_622,s_3845918,2
m_622,s_3858188,29
m_622,s_3860507,18
m_622,s_3872980,55
m_622,s_3889004,64
m_622,s_390078,36
m_622,s_3902288,10
m_622,s_391497,110
m_622,s_3923773,7
m_622,s_3928651,129
m_622,s_3946,87
m_622,s_3947832,91
m_622,s_3947923,72
m_622,s_3953228,60
m_622,s_3980279,100
m_622,s_402225,103
m_622,s_402826,47
m_622,s_404558,124
m_622,s_416916,75
m_622,s_419770,142
m_622,s_454264,114
m_622,s_460702,137
m_622,s_467271,10
m_622,s_49244,21
m_622,s_521779,132
m_622,s_534237,315
m_622,s_556588,16
m_622,s_578580,147
m_622,s_587122,2
m_622,s_68944,1
m_622,s_69091,329
m_622,s_727955,21
m_622,s_73363,195
m_622,s_756493,316
m_622,s_763926,344
m_622,s_7771,528
m_622,s_778046,152
m_622,s_799054,24
m_622,s_81869,23
m_622,s_83027,2
m_622,s_84527,178
m_622,s_88896,23
m_622,s_90825,44
m_622,s_946556,144
m_622,s_998987,247
m_623,s_1100736,40
m_623,s_1174332,4
m_623,s_1235454,1
m_623,s_12451,103
m_623,s_1365449,44
m_623,s_1376270,1
m_623,s_1398427,185
m_623,s_1427611,169
m_623,s_1469395,90
m_623,s_173375,52
m_623,s_184415,152
m_623,s_2042938,118
m_623,s_2268632,2
m_623,s_251463,191
m_623,s_2624927,5
m_623,s_2655917,55
m_623,s_2658754,69
m_623,s_2691968,14
m_623,s_2739750,213
m_623,s_2743422,51
m_623,s_2782799,253
m_623,s_279217,124
m_623,s_2885521,28
m_623,s_2901262,93
m_623,s_2928682,122
m_623,s_3021212,69
m_623,s_3086592,1
m_623,s_321458,50
m_623,s_3406637,26
m_623,s_3460558,90
m_623,s_3463190,65
m_623,s_351345,1
m_623,s_3620495,2
m_623,s_3634883,79
m_623,s_3637026,586
m_623,s_3692882,7
m_623,s_370558,118
m_623,s_3710803,1
m_623,s_38791,2
m_623,s_3886684,8
m_623,s_3887317,129
m_623,s_389700,74
m_623,s_393086,15
m_623,s_3952336,82
m_623,s_3974600,1
m_623,s_3990805,11
m_623,s_402032,47
m_623,s_4027822,1
m_623,s_407125,27
m_623,s_410750,820
m_623,s_43809,202
m_623,s_46597,351
m_623,s_46735,65
m_623,s_490520,93
m_623,s_499593,85
m_623,s_511713,39
m_623,s_521654,53
m_623,s_561387,168
m_623,s_579175,134
m_623,s_589478,220
m_623,s_9637,331
m_625,s_1000261,12
m_625,s_1036979,15
m_625,s_1254143,241
m_625,s_13041,413
m_625,s_1417112,226
m_625,s_144396,29
m_625,s_1469057,20
m_625,s_1471760,56
m_625,s_147610,1
m_625,s_161222,631
m_625,s_161345,2
m_625,s_167061,58
m_625,s_1956634,77
m_625,s_2774209,14
m_625,s_2899977,273
m_625,s_300063,90
m_625,s_3017581,15
m_625,s_3091323,797
m_625,s_3230696,267
m_625,s_3465397,110
m_625,s_3538978,6
m_625,s_3554967,1
m_625,s_3568515,67
m_625,s_3576708,49
m_625,s_3581658,52
m_625,s_3582288,1
m_625,s_3631602,31
m_625,s_3632940,82
m_625,s_372,117
m_625,s_3734779,41
m_625,s_374324,59
m_625,s_376466,105
m_625,s_3790850,23
m_625,s_3824745,331
m_625,s_3825550,182
m_625,s_3827002,80
m_625,s_3838373,3
m_625,s_3843292,1
m_625,s_3870249,2
m_625,s_3875743,86
m_625,s_3879419,70
m_625,s_3898138,4
m_625,s_3922036,143
m_625,s_3948432,3
m_625,s_395679,432
m_625,s_3976422,18
m_625,s_400393,47
m_625,s_4005514,6
m_625,s_401069,53
m_625,s_404043,188
m_625,s_404514,109
m_625,s_411198,986
m_625,s_412358,81
m_625,s_412982,57
m_625,s_4229,45
m_625,s_423723,61
m_625,s_42513,18
m_625,s_425183,209
m_625,s_42654,31
m_625,s_435304,189
m_625,s_444280,225
m_625,s_452242,122
m_625,s_484391,1
m_625,s_491928,286
m_625,s_493800,83
m_625,s_494510,233
m_625,s_4948,30
m_625,s_508244,75
m_625,s_534188,1978
m_625,s_537054,91
m_625,s_540280,41
m_625,s_540652,255
m_625,s_551364,26
m_625,s_553448,2
m_625,s_569199,40
m_625,s_574744,70
m_625,s_589806,72
m_625,s_59420,30
m_625,s_60887,39
m_625,s_616429,55
m_625,s_632002,129
m_625,s_70173,53
m_625,s_7986,234
m_625,s_804812,177
m_625,s_82466,90
m_625,s_831820,2
m_625,s_83617,82
m_625,s_956582,52
m_626,s_1030053,178
m_626,s_1038685,67
m_626,s_1057642,1
m_626,s_106654,103
m_626,s_1094241,47
m_626,s_1099516,13
m_626,s_1181691,16
m_626,s_1185594,164
m_626,s_12896,196
m_626,s_13230,315
m_626,s_1403605,48
m_626,s_1424429,24
m_626,s_1445940,4
m_626,s_1506215,1
m_626,s_1733046,5
m_626,s_175333,41
m_626,s_197791,264
m_626,s_199990,204
m_626,s_2000304,15
m_626,s_2000530,97
m_626,s_2029734,59
m_626,s_205548,110
m_626,s_2254226,53
m_626,s_233542,47
m_626,s_251282,377
m_626,s_2572515,389
m_626,s_2679889,13
m_626,s_2683088,27
m_626,s_296384,801
m_626,s_2971110,47
m_626,s_3129729,197
m_626,s_3142551,70
m_626,s_3189076,3
m_626,s_3255642,104
m_626,s_333109,40
m_626,s_3396662,211
m_626,s_3473380,1
m_626,s_3479391,12
m_626,s_3485600,12
m_626,s_3486505,23
m_626,s_3509986,1
m_626,s_3529644,27
m_626,s_3530032,1
m_626,s_3555285,3
m_626,s_3557462,1
m_626,s_355842,527
m_626,s_3564139,1
m_626,s_3631717,133
m_626,s_3666698,101
m_626,s_3728667,60
m_626,s_373205,10
m_626,s_3734429,86
m_626,s_3786222,12
m_626,s_3798605,13
m_626,s_382033,116
m_626,s_3834,113
m_626,s_3905160,70
m_626,s_3913768,584
m_626,s_3918452,3
m_626,s_40076,17
m_626,s_4029454,36
m_626,s_4047,84
m_626,s_420285,137
m_626,s_431263,125
m_626,s_432703,3
m_626,s_448191,65
m_626,s_450423,129
m_626,s_453969,45
m_626,s_469864,101
m_626,s_47176,150
m_626,s_482168,43
m_626,s_484408,110
m_626,s_487921,75
m_626,s_488062,128
m_626,s_492165,146
m_626,s_505948,74
m_626,s_5094,70
m_626,s_524481,106
m_626,s_532892,44
m_626,s_537060,10
m_626,s_537494,1
m_626,s_539965,595
m_626,s_548188,47
m_626,s_553642,170
m_626,s_577150,18
m_626,s_589587,111
m_626,s_592994,12
m_626,s_624859,5
m_626,s_654506,93
m_626,s_666727,107
m_626,s_816578,106
m_626,s_826763,53
m_626,s_845725,177
m_626,s_928401,49
m_626,s_980736,1
m_626,s_996730,8
m_6337,s_1115229,21
m_6337,s_125261,127
m_6337,s_12690,583
m_6337,s_1317456,56
m_6337,s_133473,137
m_6337,s_144817,12
m_6337,s_148259,9
m_6337,s_15576,38
m_6337,s_168559,59
m_6337,s_1719220,93
m_6337,s_188644,222
m_6337,s_1888502,423
m_6337,s_1942522,184
m_6337,s_195204,71
m_6337,s_2100746,42
m_6337,s_212931,133
m_6337,s_218498,105
m_6337,s_2200828,709
m_6337,s_2205652,1
m_6337,s_225878,2
m_6337,s_226710,141
m_6337,s_2286162,539
m_6337,s_229376,5
m_6337,s_230765,3
m_6337,s_235608,89
m_6337,s_2558646,92
m_6337,s_2560572,150
m_6337,s_2567884,477
m_6337,s_260690,192
m_6337,s_2957131,58
m_6337,s_299023,113
m_6337,s_3051192,74
m_6337,s_3058598,7
m_6337,s_311825,89
m_6337,s_312262,93
m_6337,s_3160918,195
m_6337,s_317653,52
m_6337,s_323029,38
m_6337,s_3341249,1
m_6337,s_3632197,71
m_6337,s_3648442,624
m_6337,s_3754197,46
m_6337,s_3766446,41
m_6337,s_3784764,127
m_6337,s_382266,187
m_6337,s_3841027,37
m_6337,s_3877397,287
m_6337,s_391154,536
m_6337,s_395520,172
m_6337,s_3969980,32
m_6337,s_3973140,66
m_6337,s_3975934,31
m_6337,s_3976338,30
m_6337,s_3985193,8
m_6337,s_3991404,180
m_6337,s_3991821,61
m_6337,s_4054541,9
m_6337,s_407028,2
m_6337,s_411514,25
m_6337,s_42708,58
m_6337,s_433280,351
m_6337,s_43807,235
m_6337,s_44005,175
m_6337,s_44307,219
m_6337,s_446472,202
m_6337,s_450583,250
m_6337,s_456571,52
m_6337,s_48282,762
m_6337,s_486956,166
m_6337,s_493981,523
m_6337,s_49656,185
m_6337,s_501943,51
m_6337,s_526451,9
m_6337,s_530606,51
